"V1";"V2";"V3";"V4";"V5";"V6"
"0";" 6";" 0.00";" -3.87";"interesse do menor";"4.913958e-02"
"0";" 6";" 0.00";" -3.87";"do poder_familiar e";"4.913958e-02"
"0";" 6";" 0.00";" -3.87";"em que o";"4.913958e-02"
"0";" 6";" 0.00";" -3.87";"cuidados com";"4.913958e-02"
"0";" 6";" 0.00";" -3.87";"a genitora";"4.913958e-02"
"0";" 6";" 0.00";" -3.87";"guarda dos";"4.913958e-02"
"0";" 6";" 0.00";" -3.87";"apelação_cível eca";"4.913958e-02"
"0";" 6";" 0.00";" -3.87";"eca ação de destituição do";"4.913958e-02"
"0";" 6";" 0.00";" -3.87";"eca ação de destituição do poder_familiar";"4.913958e-02"
"0";" 6";" 0.00";" -3.87";"à adoção";"4.913958e-02"
"0";" 6";" 0.00";" -3.87";"o nascimento";"4.913958e-02"
"0";" 6";" 0.00";" -3.87";"prevalência do interesse";"4.913958e-02"
"0";" 6";" 0.00";" -3.87";"desde o nascimento";"4.913958e-02"
"0";" 6";" 0.00";" -3.87";"de manter";"4.913958e-02"
"0";" 6";" 0.00";" -3.87";"apelo desprovido";"4.913958e-02"
"0";" 6";" 0.00";" -3.87";"de medida_protetiva";"4.913958e-02"
"0";" 6";" 0.00";" -3.87";"decisão que determinou";"4.913958e-02"
"2";"14";"14.29";" -3.65";"que não";"5.598696e-02"
"1";"10";"10.00";" -3.58";"e da";"5.843021e-02"
"1";"10";"10.00";" -3.58";"que os";"5.843021e-02"
"0";" 5";" 0.00";" -3.22";"guarda da";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"acolhimento_institucional de";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"guarda do";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"de guarda";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"a guarda do";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"de vínculos";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"negaram provimento unânime";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"em decorrência da";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"a apelante";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"contexto em";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"contexto em que";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"suspensão do poder_familiar e";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"da menor";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"agravo_de_instrumento eca destituição";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"agravo_de_instrumento eca destituição do";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"agravo_de_instrumento eca destituição do poder_familiar";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"por meio";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"a avó";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"exercer a";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"guarda provisória";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"inexistência de";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"assumir os";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"assumir os cuidados";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"os cuidados com";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"para adoção";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"preliminar rejeitada";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"as crianças";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"inserção em";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"inserção em família_substituta";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"de convivência e";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"o menor";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"manter a";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"situação_de_risco desde";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"sentença confirmada";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"fato em";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"fato em que";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"da guarda";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"menor foi";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"acolhida institucionalmente";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"agravo_de_instrumento eca ação de destituição do";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"agravo_de_instrumento eca ação de destituição do poder_familiar";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"agravo_de_instrumento família";"7.252947e-02"
"0";" 5";" 0.00";" -3.22";"desacolhimento institucional";"7.252947e-02"
"2";"13";"15.38";" -3.10";"eca ação de";"7.838092e-02"
"2";"13";"15.38";" -3.10";"convivência com";"7.838092e-02"
"1";" 9";"11.11";" -2.98";"falta de";"8.420118e-02"
"1";" 9";"11.11";" -2.98";"dos infantes";"8.420118e-02"
"1";" 9";"11.11";" -2.98";"o acolhimento_institucional";"8.420118e-02"
"1";" 9";"11.11";" -2.98";"a infante";"8.420118e-02"
"3";"16";"18.75";" -2.81";"do melhor_interesse";"9.352129e-02"
"0";" 4";" 0.00";" -2.58";"juízo de";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"da menina";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"exercer os";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"da filha";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"no momento";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"exercer os cuidados";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"ao menos";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"por ora";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"pais e";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"da recorrente";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"a protegida";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"guarda pela";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"ao longo";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"aos autos";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"acerca da";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"os elementos";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"para que";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"poder_familiar da";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"perda do";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"a manutenção";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"no entanto";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"as tentativas";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"conselho tutelar";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"o genitor";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"os menores";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"negligência da";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"em que os";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"cuidados com os";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"que foi";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"ausência de";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"é de";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"de vulnerabilidade";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"de condições";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"situação de vulnerabilidade";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"falta de condições";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"o agravante";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"avô materno";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"meio de";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"por meio de";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"nos autos";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"guarda de";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"exercer a guarda";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"agravada que";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"decisão agravada que";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"pátrio poder";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"da destituição";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"maus tratos";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"a adoção";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"ambos os";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"ambos os genitores";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"a menor";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"com as";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"e acolhimento_institucional";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"do interesse do";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"prevalência do interesse do";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"do interesse do menor";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"prevalência do interesse do menor";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"inviabilidade de";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"de manter a";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"curadora especial";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"verificada situação_de_risco";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"a família_extensa";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"de inserção";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"verificada situação_de_risco desde";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"de fato";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"situação de fato";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"de fato em";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"situação de fato em";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"de fato em que";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"situação de fato em que";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"sua adoção";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"manutenção da guarda";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"convivência com a";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"a mãe biológica";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"convivência com a mãe";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"com a mãe biológica";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"convivência com a mãe biológica";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"genitora que";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"manteve convivência";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"manteve convivência com";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"acolhido institucionalmente";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"juízo a";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"determinou a";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"que determinou a";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"decisão que determinou a";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"adoção possibilidade";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"mantida caso";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"decisão mantida caso";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"aplicação de medida_de_proteção";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"determinado pelo";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"de exercer o";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"condições de exercer o";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"poder_familiar pedido";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"medida_de_proteção de";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"determinou o";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"pedido de reforma";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"que determinou o";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"pedido de reforma da";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"pedido de reforma da decisão";"1.082670e-01"
"0";" 4";" 0.00";" -2.58";"pedido de reforma da decisão que";"1.082670e-01"
"2";"12";"16.67";" -2.56";"e a";"1.096328e-01"
"1";" 8";"12.50";" -2.39";"a decisão";"1.217785e-01"
"1";" 8";"12.50";" -2.39";"do princípio";"1.217785e-01"
"1";" 8";"12.50";" -2.39";"da mãe";"1.217785e-01"
"1";" 8";"12.50";" -2.39";"dos menores";"1.217785e-01"
"1";" 8";"12.50";" -2.39";"provimento unânime";"1.217785e-01"
"3";"15";"20.00";" -2.32";"melhor_interesse da criança";"1.274178e-01"
"2";"11";"18.18";" -2.04";"de negligência";"1.531412e-01"
"2";"11";"18.18";" -2.04";"do melhor_interesse da criança";"1.531412e-01"
"6";"24";"25.00";" -2.04";"da decisão";"1.535946e-01"
"2";"11";"18.18";" -2.04";"recurso desprovido";"1.531412e-01"
"**";"classe";"2";"**";"";""
"****";"49";"211";"23.22";"****";""
"0";"36";"0.00";"-5.28";"ação de";"0.02160841"
"1";"44";"2.27";"-4.36";"da criança";"0.03689154"
"0";"26";"0.00";"-3.80";"de destituição";"0.05114791"
"0";"24";"0.00";"-3.51";"da decisão";"0.06102080"
"0";"22";"0.00";"-3.22";"ação de destituição";"0.07293689"
"0";"22";"0.00";"-3.22";"de destituição do";"0.07293689"
"0";"21";"0.00";"-3.07";"de destituição do poder_familiar";"0.07980514"
"0";"19";"0.00";"-2.78";"ação de destituição do";"0.09571907"
"0";"19";"0.00";"-2.78";"ação de destituição do poder_familiar";"0.09571907"
"0";"18";"0.00";"-2.63";"e do";"0.10493776"
"0";"17";"0.00";"-2.48";"melhor_interesse da";"0.11513405"
"0";"16";"0.00";"-2.34";"do melhor_interesse";"0.12642976"
"0";"15";"0.00";"-2.19";"melhor_interesse da criança";"0.13896616"
"0";"14";"0.00";"-2.04";"eca ação";"0.15290823"
"0";"14";"0.00";"-2.04";"decisão que";"0.15290823"
"0";"14";"0.00";"-2.04";"da constituição_federal";"0.15290823"
"0";"14";"0.00";"-2.04";"prevalência do";"0.15290823"
"0";"14";"0.00";"-2.04";"manutenção da decisão";"0.15290823"
"0";"14";"0.00";"-2.04";"autos em";"0.15290823"
"0";"14";"0.00";"-2.04";"autos em que";"0.15290823"
"0";"14";"0.00";"-2.04";"que não";"0.15290823"
"**";"classe";"3";"**";"";""
"****";"38";"211";"18.01";"****";""
"0";"20";"0.00";"-3.39";"de acolhimento_institucional";"0.06576000"
"0";"19";"0.00";"-3.22";"convivência familiar";"0.07292781"
"0";"14";"0.00";"-2.37";"colocação em";"0.12391144"
"0";"14";"0.00";"-2.37";"colocação em família_substituta";"0.12391144"
"0";"14";"0.00";"-2.37";"decisão que";"0.12391144"
"0";"14";"0.00";"-2.37";"da constituição_federal";"0.12391144"
"0";"14";"0.00";"-2.37";"dos autos";"0.12391144"
"0";"14";"0.00";"-2.37";"autos em";"0.12391144"
"0";"14";"0.00";"-2.37";"autos em que";"0.12391144"
"0";"13";"0.00";"-2.20";"da família";"0.13822222"
"1";"24";"4.17";"-2.06";"da decisão";"0.15153051"
"0";"12";"0.00";"-2.03";"deve ser";"0.15440562"
"0";"12";"0.00";"-2.03";"direito da";"0.15440562"
"0";"12";"0.00";"-2.03";"à criança";"0.15440562"
"0";"12";"0.00";"-2.03";"dos autos em";"0.15440562"
"0";"12";"0.00";"-2.03";"dos autos em que";"0.15440562"
"**";"classe";"4";"**";"";""
"****";"37";"211";"17.54";"****";""
"0";"18";"0.00";"-3.43";"a convivência";"0.06388836"
"0";"16";"0.00";"-3.05";"não se";"0.08070154"
"0";"15";"0.00";"-2.86";"pedido de";"0.09083774"
"0";"14";"0.00";"-2.67";"da constituição_federal";"0.10236593"
"0";"14";"0.00";"-2.67";"manutenção da decisão";"0.10236593"
"1";"24";"4.17";"-2.50";"da decisão";"0.11357187"
"0";"13";"0.00";"-2.48";"da família";"0.11550816"
"0";"13";"0.00";"-2.48";"convivência com";"0.11550816"
"0";"12";"0.00";"-2.29";"e a";"0.13053121"
"0";"11";"0.00";"-2.10";"da proteção_integral";"0.14775902"
"0";"11";"0.00";"-2.10";"de negligência";"0.14775902"
"0";"11";"0.00";"-2.10";"desde o";"0.14775902"
"**";"classe";"5";"**";"";""
"****";"47";"211";"22.27";"****";""
"0";"35";"0";"-7.59";"em família_substituta";"0.005872417"
"0";"14";"0";"-3.02";"colocação em";"0.082109509"
"0";"14";"0";"-3.02";"colocação em família_substituta";"0.082109509"
"0";"14";"0";"-3.02";"da constituição_federal";"0.082109509"
"0";"12";"0";"-2.59";"do eca";"0.107555038"
"0";"11";"0";"-2.37";"da proteção_integral";"0.123411242"
"0";"10";"0";"-2.16";"do estado";"0.141896114"
"0";"10";"0";"-2.16";"o art";"0.141896114"
