"V1";"V2";"V3";"V4";"V5";"V6"
" 7";" 7";"100.00";"10.88";"da constituição_federal prevê que é dever da família da";"9.722015e-04"
" 7";" 7";"100.00";"10.88";"constituição_federal prevê que é dever da família da sociedade";"9.722015e-04"
" 7";" 7";"100.00";"10.88";"prevê que é dever da família da sociedade e";"9.722015e-04"
" 7";" 7";"100.00";"10.88";"que é dever da família da sociedade e do";"9.722015e-04"
" 7";" 7";"100.00";"10.88";"dever da família da sociedade e do estado assegurar";"9.722015e-04"
" 6";" 6";"100.00";" 9.32";"assegurar à";"2.262180e-03"
" 6";" 6";"100.00";" 9.32";"estado assegurar à";"2.262180e-03"
" 6";" 6";"100.00";" 9.32";"assegurar à criança";"2.262180e-03"
" 6";" 6";"100.00";" 9.32";"do estado assegurar à";"2.262180e-03"
" 6";" 6";"100.00";" 9.32";"estado assegurar à criança";"2.262180e-03"
" 6";" 6";"100.00";" 9.32";"e do estado assegurar à";"2.262180e-03"
" 6";" 6";"100.00";" 9.32";"do estado assegurar à criança";"2.262180e-03"
" 6";" 6";"100.00";" 9.32";"sociedade e do estado assegurar à";"2.262180e-03"
" 6";" 6";"100.00";" 9.32";"e do estado assegurar à criança";"2.262180e-03"
" 6";" 6";"100.00";" 9.32";"da sociedade e do estado assegurar à";"2.262180e-03"
" 6";" 6";"100.00";" 9.32";"sociedade e do estado assegurar à criança";"2.262180e-03"
" 6";" 6";"100.00";" 9.32";"família da sociedade e do estado assegurar à";"2.262180e-03"
" 6";" 6";"100.00";" 9.32";"da sociedade e do estado assegurar à criança";"2.262180e-03"
" 6";" 6";"100.00";" 9.32";"da família da sociedade e do estado assegurar à";"2.262180e-03"
" 6";" 6";"100.00";" 9.32";"família da sociedade e do estado assegurar à criança";"2.262180e-03"
" 6";" 6";"100.00";" 9.32";"no artigo";"2.262180e-03"
" 6";" 6";"100.00";" 9.32";"artigo da";"2.262180e-03"
" 6";" 6";"100.00";" 9.32";"no artigo da";"2.262180e-03"
" 6";" 6";"100.00";" 9.32";"artigo da constituição_federal";"2.262180e-03"
" 6";" 6";"100.00";" 9.32";"no artigo da constituição_federal";"2.262180e-03"
" 6";" 6";"100.00";" 9.32";"lf de";"2.262180e-03"
" 6";" 6";"100.00";" 9.32";"de art";"2.262180e-03"
" 6";" 6";"100.00";" 9.32";"lf de art";"2.262180e-03"
" 9";"11";" 81.82";" 8.41";"da proteção_integral";"3.733604e-03"
"10";"13";" 76.92";" 7.79";"da família";"5.253506e-03"
" 5";" 5";"100.00";" 7.77";"sua família";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"criança ao";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"à criança ao";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"assegurar à criança ao";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"estado assegurar à criança ao";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"do estado assegurar à criança ao";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"e do estado assegurar à criança ao";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"sociedade e do estado assegurar à criança ao";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"da sociedade e do estado assegurar à criança ao";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"com absoluta";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"criança previsto";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"da criança previsto";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"criança previsto no";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"previsto no artigo";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"direito da criança previsto";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"da criança previsto no";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"criança previsto no artigo";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"previsto no artigo da";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"direito da criança previsto no";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"da criança previsto no artigo";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"criança previsto no artigo da";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"previsto no artigo da constituição_federal";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"direito da criança previsto no artigo";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"da criança previsto no artigo da";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"criança previsto no artigo da constituição_federal";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"direito da criança previsto no artigo da";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"da criança previsto no artigo da constituição_federal";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"direito da criança previsto no artigo da constituição_federal";"5.317668e-03"
" 5";" 5";"100.00";" 7.77";"devem ser";"5.317668e-03"
" 8";"10";" 80.00";" 7.01";"direito da criança";"8.128097e-03"
" 8";"10";" 80.00";" 7.01";"o art";"8.128097e-03"
" 9";"12";" 75.00";" 6.48";"do eca";"1.093833e-02"
" 9";"12";" 75.00";" 6.48";"direito da";"1.093833e-02"
" 4";" 4";"100.00";" 6.21";"modo que";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"de modo que";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"no seio";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"art do eca";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"de sua família";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"de medidas";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"aplicação de medidas";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"origem o";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"absoluta prioridade";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"da origem o";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"origem o art";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"criança ao adolescente";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"adolescente e ao";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"com absoluta prioridade";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"decisão da origem o";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"da origem o art";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"origem o art da";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"à criança ao adolescente";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"criança ao adolescente e";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"ao adolescente e ao";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"da decisão da origem o";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"decisão da origem o art";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"da origem o art da";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"origem o art da constituição_federal";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"assegurar à criança ao adolescente";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"à criança ao adolescente e";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"criança ao adolescente e ao";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"manutenção da decisão da origem o";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"da decisão da origem o art";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"decisão da origem o art da";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"da origem o art da constituição_federal";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"origem o art da constituição_federal prevê";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"estado assegurar à criança ao adolescente";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"assegurar à criança ao adolescente e";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"à criança ao adolescente e ao";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"manutenção da decisão da origem o art";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"da decisão da origem o art da";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"decisão da origem o art da constituição_federal";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"da origem o art da constituição_federal prevê";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"origem o art da constituição_federal prevê que";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"do estado assegurar à criança ao adolescente";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"estado assegurar à criança ao adolescente e";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"assegurar à criança ao adolescente e ao";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"manutenção da decisão da origem o art da";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"da decisão da origem o art da constituição_federal";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"decisão da origem o art da constituição_federal prevê";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"da origem o art da constituição_federal prevê que";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"origem o art da constituição_federal prevê que é";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"e do estado assegurar à criança ao adolescente";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"do estado assegurar à criança ao adolescente e";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"estado assegurar à criança ao adolescente e ao";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"manutenção da decisão da origem o art da constituição_federal";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"da decisão da origem o art da constituição_federal prevê";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"decisão da origem o art da constituição_federal prevê que";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"da origem o art da constituição_federal prevê que é";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"origem o art da constituição_federal prevê que é dever";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"sociedade e do estado assegurar à criança ao adolescente";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"e do estado assegurar à criança ao adolescente e";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"do estado assegurar à criança ao adolescente e ao";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"a proteção";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"familiar agravo";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"convivência familiar agravo";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"a convivência familiar agravo";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"doutrina da";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"princípio norteador";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"norteador da";"1.267994e-02"
" 4";" 4";"100.00";" 6.21";"princípio norteador da";"1.267994e-02"
" 5";" 6";" 83.33";" 4.91";"e do adolescente";"2.664671e-02"
" 5";" 6";" 83.33";" 4.91";"criança e do adolescente";"2.664671e-02"
" 5";" 6";" 83.33";" 4.91";"da criança e do adolescente";"2.664671e-02"
" 5";" 6";" 83.33";" 4.91";"proteção_integral e";"2.664671e-02"
" 5";" 6";" 83.33";" 4.91";"ao adolescente";"2.664671e-02"
" 5";" 6";" 83.33";" 4.91";"e ao";"2.664671e-02"
" 6";" 8";" 75.00";" 4.31";"o direito";"3.781414e-02"
" 7";"10";" 70.00";" 3.99";"a convivência familiar";"4.568949e-02"
" 4";" 5";" 80.00";" 3.50";"art do";"6.140745e-02"
" 4";" 5";" 80.00";" 3.50";"da proteção_integral e";"6.140745e-02"
" 4";" 5";" 80.00";" 3.50";"decisão da";"6.140745e-02"
" 4";" 5";" 80.00";" 3.50";"da decisão da";"6.140745e-02"
" 4";" 5";" 80.00";" 3.50";"decisão da origem";"6.140745e-02"
" 4";" 5";" 80.00";" 3.50";"ao adolescente e";"6.140745e-02"
" 4";" 5";" 80.00";" 3.50";"manutenção da decisão da";"6.140745e-02"
" 4";" 5";" 80.00";" 3.50";"da decisão da origem";"6.140745e-02"
" 4";" 5";" 80.00";" 3.50";"manutenção da decisão da origem";"6.140745e-02"
" 4";" 5";" 80.00";" 3.50";"família de";"6.140745e-02"
" 5";" 7";" 71.43";" 3.06";"adolescente e";"8.032077e-02"
" 5";" 7";" 71.43";" 3.06";"do adolescente";"8.032077e-02"
" 5";" 7";" 71.43";" 3.06";"criança e do";"8.032077e-02"
" 5";" 7";" 71.43";" 3.06";"da criança e do";"8.032077e-02"
"11";"19";" 57.89";" 2.80";"convivência familiar";"9.414470e-02"
" 3";" 4";" 75.00";" 2.15";"seio de";"1.421130e-01"
" 3";" 4";" 75.00";" 2.15";"seio de sua";"1.421130e-01"
" 3";" 4";" 75.00";" 2.15";"direito da criança e";"1.421130e-01"
" 3";" 4";" 75.00";" 2.15";"direito da criança e do";"1.421130e-01"
" 3";" 4";" 75.00";" 2.15";"direito da criança e do adolescente";"1.421130e-01"
" 3";" 4";" 75.00";" 2.15";"proteção à";"1.421130e-01"
" 3";" 4";" 75.00";" 2.15";"dos direitos";"1.421130e-01"
" 3";" 4";" 75.00";" 2.15";"a colocação";"1.421130e-01"
" 3";" 4";" 75.00";" 2.15";"crianças e";"1.421130e-01"
" 3";" 4";" 75.00";" 2.15";"e adolescentes";"1.421130e-01"
" 3";" 4";" 75.00";" 2.15";"crianças e adolescentes";"1.421130e-01"
" 3";" 4";" 75.00";" 2.15";"no eca";"1.421130e-01"
" 3";" 4";" 75.00";" 2.15";"direito de convivência familiar";"1.421130e-01"
"**";"classe";"2";"**";"";""
"****";"49";"211";"23.22";"****";""
" 8";"10";" 80.00";"40.92";"de idade";"1.583177e-10"
" 7";" 8";" 87.50";"40.43";"provimento unânime";"2.041983e-10"
" 7";" 8";" 87.50";"40.43";"anos de";"2.041983e-10"
" 5";" 5";"100.00";"34.40";"negaram provimento unânime";"4.496647e-09"
" 5";" 5";"100.00";"34.40";"contexto em";"4.496647e-09"
" 5";" 5";"100.00";"34.40";"contexto em que";"4.496647e-09"
" 6";" 7";" 85.71";"33.70";"anos de idade";"6.439552e-09"
" 6";" 8";" 75.00";"28.04";"a situação";"1.186371e-07"
" 4";" 4";"100.00";"27.51";"ao menos";"1.561916e-07"
" 4";" 4";"100.00";"27.51";"por ora";"1.561916e-07"
" 4";" 4";"100.00";"27.51";"ao longo";"1.561916e-07"
" 4";" 4";"100.00";"27.51";"conselho tutelar";"1.561916e-07"
" 5";" 6";" 83.33";"27.02";"negaram provimento";"2.008748e-07"
" 6";" 9";" 66.67";"23.68";"falta de";"1.139021e-06"
" 5";" 7";" 71.43";"21.80";"equipe técnica";"3.025115e-06"
" 5";" 7";" 71.43";"21.80";"cuidados da";"3.025115e-06"
" 4";" 5";" 80.00";"20.44";"guarda do";"6.150139e-06"
" 4";" 5";" 80.00";"20.44";"a guarda do";"6.150139e-06"
"11";"27";" 40.74";"19.25";"com a";"1.149259e-05"
" 4";" 6";" 66.67";"15.78";"os cuidados da";"7.132281e-05"
" 4";" 6";" 66.67";"15.78";"a filha";"7.132281e-05"
" 4";" 6";" 66.67";"15.78";"de que a";"7.132281e-05"
" 4";" 6";" 66.67";"15.78";"a genitora";"7.132281e-05"
" 3";" 4";" 75.00";"14.01";"exercer os";"1.818206e-04"
" 3";" 4";" 75.00";"14.01";"exercer os cuidados";"1.818206e-04"
" 3";" 4";" 75.00";"14.01";"aos autos";"1.818206e-04"
" 3";" 4";" 75.00";"14.01";"poder_familiar da";"1.818206e-04"
" 3";" 4";" 75.00";"14.01";"a manutenção";"1.818206e-04"
" 3";" 4";" 75.00";"14.01";"no entanto";"1.818206e-04"
" 3";" 4";" 75.00";"14.01";"de condições";"1.818206e-04"
" 3";" 4";" 75.00";"14.01";"falta de condições";"1.818206e-04"
" 7";"16";" 43.75";"13.95";"os cuidados";"1.874292e-04"
" 8";"20";" 40.00";"13.49";"a guarda";"2.393893e-04"
" 4";" 7";" 57.14";"12.48";"e opressão";"4.104201e-04"
" 4";" 7";" 57.14";"12.48";"o que";"4.104201e-04"
" 3";" 5";" 60.00";"10.10";"dos vínculos";"1.485413e-03"
" 3";" 5";" 60.00";"10.10";"negligência discriminação";"1.485413e-03"
" 3";" 5";" 60.00";"10.10";"discriminação exploração";"1.485413e-03"
" 3";" 5";" 60.00";"10.10";"de negligência discriminação";"1.485413e-03"
" 3";" 5";" 60.00";"10.10";"negligência discriminação exploração";"1.485413e-03"
" 3";" 5";" 60.00";"10.10";"discriminação exploração violência";"1.485413e-03"
" 3";" 5";" 60.00";"10.10";"de negligência discriminação exploração";"1.485413e-03"
" 3";" 5";" 60.00";"10.10";"negligência discriminação exploração violência";"1.485413e-03"
" 3";" 5";" 60.00";"10.10";"discriminação exploração violência crueldade";"1.485413e-03"
" 3";" 5";" 60.00";"10.10";"de negligência discriminação exploração violência";"1.485413e-03"
" 3";" 5";" 60.00";"10.10";"negligência discriminação exploração violência crueldade";"1.485413e-03"
" 3";" 5";" 60.00";"10.10";"discriminação exploração violência crueldade e";"1.485413e-03"
" 3";" 5";" 60.00";"10.10";"de negligência discriminação exploração violência crueldade";"1.485413e-03"
" 3";" 5";" 60.00";"10.10";"negligência discriminação exploração violência crueldade e";"1.485413e-03"
" 3";" 5";" 60.00";"10.10";"discriminação exploração violência crueldade e opressão";"1.485413e-03"
" 3";" 5";" 60.00";"10.10";"de negligência discriminação exploração violência crueldade e";"1.485413e-03"
" 3";" 5";" 60.00";"10.10";"negligência discriminação exploração violência crueldade e opressão";"1.485413e-03"
" 3";" 5";" 60.00";"10.10";"de negligência discriminação exploração violência crueldade e opressão";"1.485413e-03"
" 4";" 8";" 50.00";"10.05";"da mãe";"1.522029e-03"
" 5";"12";" 41.67";" 9.10";"e a";"2.555956e-03"
" 3";" 6";" 50.00";" 7.54";"forma de";"6.048648e-03"
" 3";" 6";" 50.00";" 7.54";"exploração violência";"6.048648e-03"
" 3";" 6";" 50.00";" 7.54";"violência crueldade";"6.048648e-03"
" 3";" 6";" 50.00";" 7.54";"crueldade e";"6.048648e-03"
" 3";" 6";" 50.00";" 7.54";"exploração violência crueldade";"6.048648e-03"
" 3";" 6";" 50.00";" 7.54";"violência crueldade e";"6.048648e-03"
" 3";" 6";" 50.00";" 7.54";"crueldade e opressão";"6.048648e-03"
" 3";" 6";" 50.00";" 7.54";"exploração violência crueldade e";"6.048648e-03"
" 3";" 6";" 50.00";" 7.54";"violência crueldade e opressão";"6.048648e-03"
" 3";" 6";" 50.00";" 7.54";"exploração violência crueldade e opressão";"6.048648e-03"
" 3";" 6";" 50.00";" 7.54";"sob a guarda";"6.048648e-03"
" 3";" 6";" 50.00";" 7.54";"da apelante";"6.048648e-03"
"11";"42";" 26.19";" 6.95";"em que";"8.386064e-03"
"10";"37";" 27.03";" 6.90";"que a";"8.630510e-03"
" 4";"10";" 40.00";" 6.73";"de que";"9.464320e-03"
" 5";"14";" 35.71";" 6.70";"situação de";"9.618775e-03"
" 4";"11";" 36.36";" 5.57";"de negligência";"1.831626e-02"
" 2";" 4";" 50.00";" 5.02";"toda forma";"2.503022e-02"
" 2";" 4";" 50.00";" 5.02";"de toda forma";"2.503022e-02"
" 2";" 4";" 50.00";" 5.02";"toda forma de";"2.503022e-02"
" 2";" 4";" 50.00";" 5.02";"forma de negligência";"2.503022e-02"
" 2";" 4";" 50.00";" 5.02";"de toda forma de";"2.503022e-02"
" 2";" 4";" 50.00";" 5.02";"toda forma de negligência";"2.503022e-02"
" 2";" 4";" 50.00";" 5.02";"forma de negligência discriminação";"2.503022e-02"
" 2";" 4";" 50.00";" 5.02";"de toda forma de negligência";"2.503022e-02"
" 2";" 4";" 50.00";" 5.02";"toda forma de negligência discriminação";"2.503022e-02"
" 2";" 4";" 50.00";" 5.02";"forma de negligência discriminação exploração";"2.503022e-02"
" 2";" 4";" 50.00";" 5.02";"de toda forma de negligência discriminação";"2.503022e-02"
" 2";" 4";" 50.00";" 5.02";"toda forma de negligência discriminação exploração";"2.503022e-02"
" 2";" 4";" 50.00";" 5.02";"forma de negligência discriminação exploração violência";"2.503022e-02"
" 2";" 4";" 50.00";" 5.02";"de toda forma de negligência discriminação exploração";"2.503022e-02"
" 2";" 4";" 50.00";" 5.02";"toda forma de negligência discriminação exploração violência";"2.503022e-02"
" 2";" 4";" 50.00";" 5.02";"forma de negligência discriminação exploração violência crueldade";"2.503022e-02"
" 2";" 4";" 50.00";" 5.02";"de toda forma de negligência discriminação exploração violência";"2.503022e-02"
" 2";" 4";" 50.00";" 5.02";"toda forma de negligência discriminação exploração violência crueldade";"2.503022e-02"
" 2";" 4";" 50.00";" 5.02";"forma de negligência discriminação exploração violência crueldade e";"2.503022e-02"
" 2";" 4";" 50.00";" 5.02";"de toda forma de negligência discriminação exploração violência crueldade";"2.503022e-02"
" 2";" 4";" 50.00";" 5.02";"toda forma de negligência discriminação exploração violência crueldade e";"2.503022e-02"
" 2";" 4";" 50.00";" 5.02";"forma de negligência discriminação exploração violência crueldade e opressão";"2.503022e-02"
" 2";" 4";" 50.00";" 5.02";"situações de";"2.503022e-02"
