"V1";"V2";"V3";"V4";"V5";"V6"
"0";" 7";" 0.00";"  -7.96";"os cuidados da";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"de negligência";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"em situação de risco";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"convivência e";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"a filha";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"a mãe";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"com a mãe";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"maus tratos";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"acolhida institucionalmente";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"o nascimento";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"a suspensão";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"de família";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"instrumento eca ação de destituição";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"de instrumento eca ação de destituição";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"agravo de instrumento eca ação de destituição";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"em relação";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"de fato";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"da família extensa";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"os genitores";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"interesse do menor";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"por meio";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"meio de";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"por meio de";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"de medida protetiva";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"acerca da";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"poder familiar e";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"guarda dos";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"de exercer";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"da ré";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"manutenção do acolhimento institucional";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"pelo juízo";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"instrumento ação de";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"de instrumento ação de";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"agravo de instrumento ação de";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"medida de proteção acolhimento";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"medida de proteção acolhimento institucional";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"do princípio";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"do princípio do";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"de reforma";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"de reforma da";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"de reforma da decisão";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"reforma da decisão que";"4.783281e-03"
"0";" 7";" 0.00";"  -7.96";"de reforma da decisão que";"4.783281e-03"
"1";"10";"10.00";"  -7.50";"princípio do melhor";"6.172374e-03"
"1";"10";"10.00";"  -7.50";"princípio do melhor interesse";"6.172374e-03"
"0";" 6";" 0.00";"  -6.82";"assumir os";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"assumir os cuidados";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"para a";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"além de";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"de modo";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"modo que";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"de modo que";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"que as";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"sob a guarda";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"cível eca";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"apelação cível eca";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"família biológica";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"à adoção";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"desde o nascimento";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"contexto em";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"contexto em que";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"em que o";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"se a";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"exercer a guarda";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"cuidados com";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"familiar da";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"de drogas";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"acolhidos institucionalmente";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"eca ação de destituição do";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"eca ação de destituição do poder";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"eca ação de destituição do poder familiar";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"da negligência";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"de origem";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"autos em que a";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"dos autos em que a";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"caso dos autos em que a";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"com as";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"as crianças";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"do interesse";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"prevalência do interesse";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"decorrência da";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"em decorrência da";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"do poder familiar e";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"impossibilidade de";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"acolhido institucionalmente";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"guarda de";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"a decisão que";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"os elementos";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"aplicação de medida";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"institucional da";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"a avó";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"ministério público";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"desacolhimento institucional";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"do princípio do melhor";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"do princípio do melhor interesse";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"do princípio do melhor interesse da";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"do princípio do melhor interesse da criança";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"decisão que determinou";"9.004426e-03"
"0";" 6";" 0.00";"  -6.82";"de visitas";"9.004426e-03"
"1";" 9";"11.11";"  -6.41";"deve ser";"1.137333e-02"
"1";" 9";"11.11";"  -6.41";"dos infantes";"1.137333e-02"
"1";" 9";"11.11";"  -6.41";"princípio do melhor interesse da";"1.137333e-02"
"1";" 9";"11.11";"  -6.41";"princípio do melhor interesse da criança";"1.137333e-02"
"1";" 9";"11.11";"  -6.41";"da guarda";"1.137333e-02"
"1";" 9";"11.11";"  -6.41";"eca ação de destituição";"1.137333e-02"
"3";"14";"21.43";"  -5.68";"decisão agravada";"1.715961e-02"
"0";" 5";" 0.00";"  -5.68";"à sua";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"não é";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"histórico de";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"de uma";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"bem como";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"família de";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"guarda do";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"com a família";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"a guarda do";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"considerando que";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"guarda da";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"na família";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"seja por";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"da família biológica";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"a suspensão do";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"a suspensão do poder";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"a suspensão do poder familiar";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"razão da";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"em razão da";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"o retorno";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"conselho tutelar";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"inexistência de";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"negligência e";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"a existência";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"em que os";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"poder familiar da";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"instrumento eca ação de destituição do";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"de instrumento eca ação de destituição do";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"instrumento eca ação de destituição do poder";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"agravo de instrumento eca ação de destituição do";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"de instrumento eca ação de destituição do poder";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"instrumento eca ação de destituição do poder familiar";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"agravo de instrumento eca ação de destituição do poder";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"de instrumento eca ação de destituição do poder familiar";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"negligência familiar";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"relação ao";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"em relação ao";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"eca acolhimento";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"de guarda";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"eca acolhimento institucional";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"inserção em";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"da avó";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"inserção em família";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"inserção em família substituta";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"criança em";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"de vínculos";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"o menor";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"de convivência e";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"guarda provisória";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"a adoção";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"manter a";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"se encontra";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"risco desde";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"de risco desde";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"situação de risco desde";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"tenra idade";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"fato em";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"situação de fato";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"de fato em";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"fato em que";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"situação de fato em";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"de fato em que";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"situação de fato em que";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"sua adoção";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"convivência com a";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"convivência com a mãe";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"menor foi";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"foi acolhida";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"que se";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"foi acolhido";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"os cuidados com";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"nos autos";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"decorrente de";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"o agravante";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"da equipe";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"da equipe técnica";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"da menina";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"da filha";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"laços afetivos";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"que seja";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"aplicação de medida de";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"aplicação de medida de proteção";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"laudo social";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"para adoção";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"é medida";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"a medida";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"das visitas";"1.711560e-02"
"0";" 5";" 0.00";"  -5.68";"instrumento eca destituição";"1.711560e-02"
